The University of Tampa,Tampa,FL,www.ut.edu,Private,25772,25772,6476,6184,292,
Trinity Baptist College,Jacksonville,FL,www.tbc.edu,Private,9840,9840,289,236,53,
Trinity College of Florida,Trinity,FL,trinitycollege.edu,Private,13320,13320,222,202,20,
Valencia College,Orlando,FL,valenciacollege.edu,Public,2378,9005,34819,15250,19569,
Warner University,Lake Wales,FL,www.warner.edu,Private,18430,18430,1023,887,136,
Webber International University,Babson Park,FL,www.webber.edu,Private,21050,21050,662,628,34,
The University of West Florida,Pensacola,FL,uwf.edu,Public,6357,19238,9906,7464,2442,
Abraham Baldwin Agricultural College,Tifton,GA,www.abac.edu,Public,3848,11516,3194,2330,864,
Agnes Scott College,Decatur,GA,www.agnesscott.edu,Private,34788,34788,858,853,5,
Albany State University,Albany,GA,www.asurams.edu/,Public,6024,18226,3566,3013,553,
Armstrong Atlantic State University,Savannah,GA,www.armstrong.edu,Public,5085,14847,6206,4663,1543,
Point University,West Point,GA,www.point.edu,Private,17400,17400,1354,1281,73,
Atlanta Metropolitan State College,Atlanta,GA,www.atlm.edu,Public,3006,8788,2950,1629,1321,
Clark Atlanta University,Atlanta,GA,www.cau.edu,Private,21100,21100,2629,2514,115,
Augusta State University,Augusta,GA,0,Public,0,0,0,0,0,
Berry College,Mount Berry,GA,www.berry.edu,Private,29090,29090,2122,2102,20,
Beulah Heights University,Atlanta,GA,www.beulah.edu,Private,8940,8940,554,238,316,
Brenau University,Gainesville,GA,www.brenau.edu,Private,23350,23350,1683,1073,610,
Brewton-Parker College,Mount Vernon,GA,www.bpc.edu,Private,13560,13560,543,498,45,
College of Coastal Georgia,Brunswick,GA,www.ccga.edu,Public,4388,12246,2855,1824,1031,
Carver Bible College,Atlanta,GA,www.carver.edu,Private,8325,8325,103,59,44,
Clayton  State University,Morrow,GA,www.clayton.edu,Public,5153,14915,6445,3839,2606,
Columbus State University,Columbus,GA,www.columbusstate.edu,Public,5514,15556,6849,4944,1905,
Covenant College,Lookout Mountain,GA,www.covenant.edu,Private,29100,29100,1063,1050,13,
Dalton State College,Dalton,GA,www.daltonstate.edu/,Public,3910,11768,4852,3010,1842,
East Georgia State College,Swainsboro,GA,www.ega.edu,Public,4206,11432,2803,2189,614,
Emmanuel College,Franklin Springs,GA,www.ec.edu,Private,16800,16800,709,689,20,
Emory University,Atlanta,GA,www.emory.edu,Private,44008,44008,7705,7607,98,
Fort Valley State University,Fort Valley,GA,www.fvsu.edu,Public,6438,18640,2805,2561,244,
Georgia Institute of Technology-Main Campus,Atlanta,GA,www.gatech.edu,Public,10650,29954,13975,13193,782,
Georgia Southwestern State University,Americus,GA,gsw.edu/main/,Public,5035,14797,2598,1866,732,
Gainesville State College,Oakwood,GA,0,Public,0,0,0,0,0,
Georgia College and State University,Milledgeville,GA,www.gcsu.edu,Public,8790,26690,5636,5229,407,
Georgia Southern University,Statesboro,GA,www.georgiasouthern.edu,Public,6071,16137,17103,15718,1385,
Georgia State University,Atlanta,GA,www.gsu.edu,Public,8368,22936,24128,18267,5861,
University of Georgia,Athens,GA,www.uga.edu,Public,10262,28472,26120,24654,1466,
Gordon State College,Barnesville,GA,www.gordonstate.edu/,Public,3408,9695,4031,2727,1304,
Kennesaw State University,Kennesaw,GA,www.kennesaw.edu,Public,5818,15898,22211,16689,5522,
LaGrange College,Lagrange,GA,www.lagrange.edu,Private,25690,25690,854,786,68,
Life University,Marietta,GA,www.life.edu,Private,7947,7947,765,556,209,
Macon State College,Macon,GA,0,Public,0,0,0,0,0,
Mercer University,Macon,GA,www.mercer.edu,Private,33120,33120,4304,3606,698,
Middle Georgia College,Cochran,GA,0,Public,0,0,0,0,0,
Morehouse College,Atlanta,GA,www.morehouse.edu,Private,25468,25468,2161,2002,159,
University of North Georgia,Dahlonega,GA,ung.edu,Public,0,0,0,0,0,
Oglethorpe University,Atlanta,GA,www.oglethorpe.edu,Private,31280,31280,1020,964,56,
Paine College,Augusta,GA,www.paine.edu,Private,13332,13332,921,836,85,
Piedmont College,Demorest,GA,www.piedmont.edu,Private,20730,20730,1281,1131,150,
Reinhardt University,Waleska,GA,www.reinhardt.edu,Private,18670,18670,1191,1136,55,
Savannah College of Art and Design,Savannah,GA,www.scad.edu,Private,33450,33450,8750,7332,1418,
Savannah State University,Savannah,GA,www.savannahstate.edu/,Public,5415,15176,4462,4066,396,
Shorter University,Rome,GA,www.shorter.edu,Private,19670,19670,1518,1382,136,
South Georgia College,Douglas,GA,0,Public,0,0,0,0,0,
Spelman College,Atlanta,GA,www.spelman.edu,Private,24634,24634,2129,2061,68,
Southern Polytechnic State University,Marietta,GA,www.spsu.edu/,Public,5732,16760,5636,4084,1552,
Thomas University,Thomasville,GA,www.thomasu.edu,Private,14740,14740,815,486,329,
Toccoa Falls College,Toccoa Falls,GA,www.tfc.edu,Private,19000,19000,817,771,46,
Truett-McConnell College,Cleveland,GA,www.truett.edu,Private,16610,16610,697,659,38,
Valdosta State University,Valdosta,GA,www.valdosta.edu,Public,5889,16814,9634,8250,1384,
Wesleyan College,Macon,GA,www.wesleyancollege.edu,Private,19775,19775,530,453,77,
University of West Georgia,Carrollton,GA,www.westga.edu,Public,5837,15903,9777,8292,1485,
Young Harris College,Young Harris,GA,www.yhc.edu,Private,25105,25105,1083,1067,16,
Chaminade University of Honolulu,Honolulu,HI,www.chaminade.edu,Private,20090,20090,1864,1566,298,
University of Hawaii at Hilo,Hilo,HI,hilo.hawaii.edu,Public,6536,18296,3335,2756,579,
University of Hawaii at Manoa,Honolulu,HI,manoa.hawaii.edu,Public,9904,27472,14097,11822,2275,
Hawaii Pacific University,Honolulu,HI,www.hpu.edu,Private,20180,20180,5386,3691,1695,
University of Hawaii Maui College,Kahului,HI,maui.hawaii.edu,Public,2670,7422,3553,1428,2125,
University of Hawaii-West Oahu,Kapolei,HI,westoahu.hawaii.edu,Public,6336,17856,2192,1035,1157,
Boise Bible College,Boise,ID,www.boisebible.edu,Private,11080,11080,183,167,16,
Boise State University,Boise,ID,www.boisestate.edu,Public,6292,18892,16557,12427,4130,
Idaho State University,Pocatello,ID,www.isu.edu/,Public,6344,18676,9337,6969,2368,
University of Idaho,Moscow,ID,www.uidaho.edu,Public,6524,19600,8539,7976,563,
The College of Idaho,Caldwell,ID,www.collegeofidaho.edu,Private,24055,24055,1086,1054,32,
Lewis-Clark State College,Lewiston,ID,www.lcsc.edu,Public,5786,16096,3161,2420,741,
Northwest Nazarene University,Nampa,ID,www.nnu.edu,Private,26550,26550,1251,1125,126,
Brigham Young University-Idaho,Rexburg,ID,www.byui.edu,Private,3850,3850,20208,14369,5839,
School of the Art Institute of Chicago,Chicago,IL,www.saic.edu,Private,40585,40585,2641,2469,172,
Augustana College,Rock Island,IL,www.augustana.edu,Private,35835,35835,2504,2494,10,
Aurora University,Aurora,IL,www.aurora.edu,Private,20720,20720,3236,2851,385,
Blackburn College,Carlinville,IL,www.blackburn.edu,Private,18506,18506,539,522,17,
Blessing Rieman College of Nursing,Quincy,IL,www.brcn.edu,Private,0,0,243,178,65,
Bradley University,Peoria,IL,www.bradley.edu,Private,29664,29664,4823,4618,205,
Chicago State University,Chicago,IL,www.csu.edu,Public,9032,15424,4321,2848,1473,
University of Chicago,Chicago,IL,www.uchicago.edu,Private,47514,47514,5697,5624,73,
Columbia College-Chicago,Chicago,IL,www.colum.edu,Private,22792,22792,9577,8689,888,
Concordia University-Chicago,River Forest,IL,www.cuchicago.edu,Private,27598,27598,1563,1487,76,
DePaul University,Chicago,IL,www.depaul.edu,Private,33990,33990,16120,13556,2564,
East-West University,Chicago,IL,www.eastwest.edu,Private,18795,18795,679,669,10,
Eastern Illinois University,Charleston,IL,www.eiu.edu,Public,11144,28124,8255,7316,939,
Elmhurst College,Elmhurst,IL,public.elmhurst.edu,Private,32920,32920,2819,2719,100,
Eureka College,Eureka,IL,www.eureka.edu,Private,20060,20060,667,640,27,
Governors State University,University Park,IL,www.govst.edu,Public,0,0,3179,1313,1866,
Greenville College,Greenville,IL,www.greenville.edu,Private,23612,23612,1101,1076,25,
Hebrew Theological College,Skokie,IL,www.htc.edu/,Private,18605,18605,458,435,23,
University of Illinois at Chicago,Chicago,IL,www.uic.edu/index.html/,Public,13410,25800,16601,15357,1244,
Benedictine University,Lisle,IL,www.ben.edu,Private,25516,25516,3739,3037,702,
University of Illinois at Urbana-Champaign,Champaign,IL,www.illinois.edu/,Public,14750,29132,31663,31129,534,
Illinois Wesleyan University,Bloomington,IL,www.iwu.edu,Private,39316,39316,2000,1994,6,
Illinois College,Jacksonville,IL,www.ic.edu,Private,27800,27800,981,974,7,
Illinois Institute of Technology,Chicago,IL,www.iit.edu,Private,40117,40117,2855,2709,146,
Illinois State University,Normal,IL,illinoisstate.edu/,Public,13010,20450,17667,16632,1035,
Judson University,Elgin,IL,www.judsonu.edu,Private,27530,27530,1020,776,244,
Knox College,Galesburg,IL,www.knox.edu,Private,38952,38952,1402,1396,6,
Lake Forest College,Lake Forest,IL,www.lakeforest.edu,Private,39842,39842,1577,1567,10,
Lakeview College of Nursing,Danville,IL,www.lakeviewcol.edu,Private,0,0,284,254,30,
Lewis University,Romeoville,IL,www.lewisu.edu,Private,26780,26780,4489,3715,774,
Lexington College,Chicago,IL,www.lexingtoncollege.edu,Private,24875,24875,55,45,10,
Lincoln Christian University,Lincoln,IL,www.lincolnchristian.edu,Private,16050,16050,613,503,110,
Lincoln College,Lincoln,IL,lincolncollege.edu,Private,17500,17500,1163,797,366,
Loyola University Chicago,Chicago,IL,www.luc.edu,Private,35573,35573,9931,9181,750,
Trinity College of Nursing & Health Sciences,Rock Island,IL,www.trinitycollegeqc.edu,Private,26612,26612,191,114,77,
MacMurray College,Jacksonville,IL,www.mac.edu,Private,22400,22400,542,516,26,
McKendree University,Lebanon,IL,www.mckendree.edu/prospective/,Private,26050,26050,2312,1773,539,
Methodist College,Peoria,IL,www.methodistcol.edu,Private,17030,17030,508,350,158,
Millikin University,Decatur,IL,www.millikin.edu,Private,28644,28644,2122,2028,94,
Monmouth College,Monmouth,IL,www.monmouthcollege.edu,Private,31500,31500,1247,1239,8,
Moody Bible Institute,Chicago,IL,www.moody.edu,Private,11356,11356,3019,2406,613,
National Louis University,Chicago,IL,www.nl.edu,Private,15915,15915,1393,784,609,
National University of Health Sciences,Lombard,IL,www.nuhs.edu,Private,0,0,87,54,33,
North Central College,Naperville,IL,northcentralcollege.edu,Private,32613,32613,2700,2575,125,
North Park University,Chicago,IL,www.northpark.edu,Private,23350,23350,2190,1860,330,
Northern Illinois University,Dekalb,IL,www.niu.edu,Public,12976,22072,15782,13813,1969,
Northwestern University,Evanston,IL,www.northwestern.edu,Private,45527,45527,8855,8458,397,
Northeastern Illinois University,Chicago,IL,www.neiu.edu/,Public,8460,15348,8827,5023,3804,
Olivet Nazarene University,Bourbonnais,IL,www.olivet.edu,Private,29890,29890,3325,2903,422,
Principia College,Elsah,IL,www.principiacollege.edu,Private,25980,25980,495,480,15,
Quincy University,Quincy,IL,www.quincy.edu,Private,25834,25834,1166,1082,84,
Robert Morris University Illinois,Chicago,IL,www.robertmorris.edu/,Private,22800,22800,2775,2649,126,
Rockford University,Rockford,IL,www.rockford.edu,Private,26710,26710,963,836,127,
Roosevelt University,Chicago,IL,www.roosevelt.edu,Private,26500,26500,3596,2710,886,
Dominican University,River Forest,IL,public.dom.edu/,Private,28810,28810,2020,1880,140,
Rush University,Chicago,IL,www.rushu.rush.edu,Private,0,0,121,79,42,
Saint Francis Medical Center College of Nursing,Peoria,IL,www.sfmccon.edu/,Private,0,0,417,314,103,
University of St Francis,Joliet,IL,www.stfrancis.edu,Private,27970,27970,1757,1397,360,
St John's College of Nursing,Springfield,IL,www.stjohnscollegespringfield.,Private,0,0,124,115,9,
Saint Xavier University,Chicago,IL,www.sxu.edu,Private,28970,28970,2891,2443,448,
University of Illinois at Springfield,Springfield,IL,www.uis.edu,Public,9178,16498,2959,1942,1017,
Shimer College,Chicago,IL,www.shimer.edu,Private,31527,31527,97,79,18,
Saint Augustine College,Chicago,IL,www.staugustine.edu,Private,9120,9120,1598,1143,455,
Saint Anthony College of Nursing,Rockford,IL,sacn.edu,Private,0,0,220,151,69,
Southern Illinois University-Carbondale,Carbondale,IL,www.siu.edu,Public,12093,24716,13220,11742,1478,
Southern Illinois University-Edwardsville,Edwardsville,IL,www.siue.edu,Public,9666,20610,11179,9543,1636,
Telshe Yeshiva-Chicago,Chicago,IL,0,Private,12000,12000,67,67,0,
Trinity Christian College,Palos Heights,IL,www.trnty.edu,Private,24435,24435,1191,1025,166,
Trinity International University-Illinois,Deerfield,IL,www.tiu.edu,Private,26830,26830,899,744,155,
VanderCook College of Music,Chicago,IL,www.vandercook.edu,Private,24890,24890,104,99,5,
Resurrection University,Chicago,IL,www.resu.edu,Private,0,0,321,221,100,
Western Illinois University,Macomb,IL,www.wiu.edu,Public,11767,15969,9873,8805,1068,
Wheaton College,Wheaton,IL,www.wheaton.edu,Private,30880,30880,2415,2376,39,
Anderson University,Anderson,IN,www.anderson.edu,Private,26280,26280,1862,1727,135,
Ball State University,Muncie,IN,www.bsu.edu,Public,9160,24124,15985,15001,984,
Bethel College-Indiana,Mishawaka,IN,www.bethelcollege.edu,Private,24970,24970,1579,1301,278,
Butler University,Indianapolis,IN,www.butler.edu,Private,34368,34368,3998,3948,50,
Calumet College of Saint Joseph,Whiting,IN,www.ccsj.edu,Private,15620,15620,988,580,408,
DePauw University,Greencastle,IN,www.depauw.edu,Private,40640,40640,2272,2269,3,
Earlham College,Richmond,IN,www.earlham.edu,Private,41450,41450,1016,1010,6,
University of Evansville,Evansville,IN,www.evansville.edu/,Private,30596,30596,2373,2290,83,
Franklin College,Franklin,IN,www.franklincollege.edu,Private,27695,27695,969,952,17,
Goshen College,Goshen,IN,www.goshen.edu,Private,28500,28500,778,742,36,
Grace College and Theological Seminary,Winona Lake,IN,www.grace.edu,Private,23970,23970,1286,1255,31,
Hanover College,Hanover,IN,www.hanover.edu,Private,31760,31760,1159,1156,3,
Holy Cross College,Notre Dame,IN,www.hcc-nd.edu,Private,25450,25450,490,481,9,
Huntington University,Huntington,IN,www.huntington.edu,Private,24040,24040,1030,960,70,
Indiana University-Purdue University-Fort Wayne,Fort Wayne,IN,www.ipfw.edu,Public,7013,16845,9795,7346,2449,
Indiana University-Purdue University-Indianapolis,Indianapolis,IN,www.iupui.edu,Public,8756,29571,21569,16616,4953,
University of Indianapolis,Indianapolis,IN,uindy.edu,Private,24660,24660,4108,3167,941,
Indiana Institute of Technology,Fort Wayne,IN,www.indianatech.edu,Private,24860,24860,5670,3686,1984,
University of Southern Indiana,Evansville,IN,www.usi.edu,Public,6698,15553,8764,7339,1425,
Indiana State University,Terre Haute,IN,www.indstate.edu,Public,8256,17992,10173,9122,1051,
Indiana University-Kokomo,Kokomo,IN,www.iuk.edu,Public,6675,17778,2708,2002,706,
Indiana University-South Bend,South Bend,IN,iusb.edu/,Public,6816,17778,5538,3944,1594,
Indiana University-Bloomington,Bloomington,IN,www.iub.edu,Public,10209,32350,31984,30910,1074,
Indiana University-Northwest,Gary,IN,www.iun.edu,Public,6739,17778,4764,3189,1575,
Indiana University-Southeast,New Albany,IN,ius.edu/,Public,6700,17778,5699,3643,2056,
Indiana University-East,Richmond,IN,www.iue.edu/,Public,6639,17778,3132,1925,1207,
Manchester University,North Manchester,IN,www.manchester.edu,Private,27920,27920,1188,1179,9,
Marian University,Indianapolis,IN,www.marian.edu,Private,28400,28400,2054,1675,379,
Indiana Wesleyan University,Marion,IN,www.indwes.edu,Private,23628,23628,10625,9581,1044,
Martin University,Indianapolis,IN,www.martin.edu,Private,11960,11960,452,192,260,
University of Notre Dame,Notre Dame,IN,www.nd.edu,Private,44605,44605,8466,8449,17,
Oakland City University,Oakland City,IN,www.oak.edu,Private,19200,19200,587,461,126,
Purdue University-Calumet Campus,Hammond,IN,www.purduecal.edu/,Public,6624,14966,7466,4725,2741,
Purdue University-North Central Campus,Westville,IN,www.pnc.edu,Public,7186,17105,3514,2641,873,
Rose-Hulman Institute of Technology,Terre Haute,IN,www.rose-hulman.edu,Private,42654,42654,2165,2151,14,
University of Saint Francis-Fort Wayne,Fort Wayne,IN,www.sf.edu,Private,25180,25180,1878,1616,262,
Saint Josephs College,Rensselaer,IN,www.saintjoe.edu,Private,27350,27350,1096,1036,60,
Saint Mary-of-the-Woods College,Saint Mary of the Wo,IN,www.smwc.edu,Private,27672,27672,630,370,260,
Saint Mary's College,Notre Dame,IN,https://www.saintmarys.edu,Private,34600,34600,1470,1460,10,
Taylor University,Upland,IN,www.taylor.edu,Private,28753,28753,1873,1826,47,
Trine University,Angola,IN,www.trine.edu,Private,28850,28850,1431,1399,32,
Valparaiso University,Valparaiso,IN,valpo.edu,Private,33480,33480,3209,3118,91,
Vincennes University,Vincennes,IN,vinu.edu/,Public,5019,11867,8313,5642,2671,
Wabash College,Crawfordsville,IN,www.wabash.edu,Private,35650,35650,896,896,0,
Allen College,Waterloo,IA,www.allencollege.edu,Private,18829,18829,398,258,140,
AIB College of Business,Des Moines,IA,www.aib.edu,Private,14913,14913,1007,731,276,
Briar Cliff University,Sioux City,IA,www.briarcliff.edu,Private,26650,26650,999,848,151,
Buena Vista University,Storm Lake,IA,www.bvu.edu,Private,29448,29448,2125,1873,252,
